TRACK,LABEL,METHOD,CURVE
8,feature.Seral.mature,,6
8,feature.Seral.overmature,,7
8,feature.Seral.regenerating,,8
8,feature.Seral.young,,9
8,feature.SpeciesProp.managed.CW,,133
8,feature.SpeciesProp.managed.FDC,,11
8,feature.SpeciesProp.managed.HW,,134
8,feature.StemsPerHa.managed.CWHvm_DR_HW_M,,57
8,feature.Yield.managed.CW,,135
8,feature.Yield.managed.FDC,,136
8,feature.Yield.managed.HW,,137
8,feature.Yield.managed.Total,,138
9,feature.Area.managed,,2
9,feature.Area.og1.CWHvm_HW_CW_L,,146
9,feature.Area.og1.total,,146
9,feature.Area.og2.CWHvm_HW_CW_L,,1
9,feature.Area.og2.total,,1
9,feature.Height.managed.CWHvm_HW_CW_L,,147
9,feature.QMD.managed.CWHvm_HW_CW_L,,148
9,feature.Seral.CWHvm_HW_CW_L.immature,,149
9,feature.Seral.CWHvm_HW_CW_L.mature,,150
9,feature.Seral.CWHvm_HW_CW_L.overmature,,7
9,feature.Seral.CWHvm_HW_CW_L.regenerating,,8
9,feature.Seral.CWHvm_HW_CW_L.young,,9
9,feature.Seral.immature,,149
9,feature.Seral.mature,,150
9,feature.Seral.overmature,,7
9,feature.Seral.regenerating,,8
9,feature.Seral.young,,9
9,feature.StemsPerHa.managed.CWHvm_HW_CW_L,,151
9,feature.Yield.managed.Total,,152
10,feature.Area.managed,,2
10,feature.Area.og1.CWHvm_HW_CW_L,,146
10,feature.Area.og1.total,,146
10,feature.Area.og2.CWHvm_HW_CW_L,,1
10,feature.Area.og2.total,,1
10,feature.Height.managed.CWHvm_HW_CW_L,,147
10,feature.QMD.managed.CWHvm_HW_CW_L,,148
10,feature.Seral.CWHvm_HW_CW_L.immature,,149
10,feature.Seral.CWHvm_HW_CW_L.mature,,150
10,feature.Seral.CWHvm_HW_CW_L.overmature,,7
10,feature.Seral.CWHvm_HW_CW_L.regenerating,,8
10,feature.Seral.CWHvm_HW_CW_L.young,,9
10,feature.Seral.immature,,149
10,feature.Seral.mature,,150
10,feature.Seral.overmature,,7
10,feature.Seral.regenerating,,8
10,feature.Seral.young,,9
10,feature.SpeciesProp.managed.CW,,12
10,feature.SpeciesProp.managed.FDC,,10
10,feature.SpeciesProp.managed.HW,,160
10,feature.StemsPerHa.managed.CWHvm_HW_CW_L,,151
10,feature.Yield.managed.CW,,161
10,feature.Yield.managed.FDC,,162
10,feature.Yield.managed.HW,,163
10,feature.Yield.managed.Total,,152
11,feature.Area.og1.CWHvm_FDC_HW_L,,146
11,feature.Area.og1.total,,146
11,feature.Area.og2.CWHvm_FDC_HW_L,,1
11,feature.Area.og2.total,,1
11,feature.Area.unmanaged,,2
11,feature.Height.unmanaged.CWHvm_FDC_HW_L,,170
11,feature.QMD.unmanaged.CWHvm_FDC_HW_L,,171
11,feature.Seral.CWHvm_FDC_HW_L.immature,,172
11,feature.Seral.CWHvm_FDC_HW_L.mature,,173
11,feature.Seral.CWHvm_FDC_HW_L.overmature,,7
11,feature.Seral.CWHvm_FDC_HW_L.regenerating,,8
11,feature.Seral.CWHvm_FDC_HW_L.young,,9
11,feature.Seral.immature,,172
11,feature.Seral.mature,,173
11,feature.Seral.overmature,,7
11,feature.Seral.regenerating,,8
11,feature.Seral.young,,9
11,feature.SpeciesProp.unmanaged.CW,,54
11,feature.SpeciesProp.unmanaged.FDC,,55
11,feature.SpeciesProp.unmanaged.HW,,56
11,feature.StemsPerHa.unmanaged.CWHvm_FDC_HW_L,,174
11,feature.Yield.unmanaged.CW,,175
11,feature.Yield.unmanaged.FDC,,176
11,feature.Yield.unmanaged.HW,,177
11,feature.Yield.unmanaged.Total,,178
12,feature.Area.managed,,2
12,feature.Area.og1.CWHvm_FDC_HW_L,,146
12,feature.Area.og1.total,,146
12,feature.Area.og2.CWHvm_FDC_HW_L,,1
12,feature.Area.og2.total,,1
12,feature.Height.managed.CWHvm_FDC_HW_L,,179
12,feature.QMD.managed.CWHvm_FDC_HW_L,,180
12,feature.Seral.CWHvm_FDC_HW_L.immature,,172
12,feature.Seral.CWHvm_FDC_HW_L.mature,,173
12,feature.Seral.CWHvm_FDC_HW_L.overmature,,7
12,feature.Seral.CWHvm_FDC_HW_L.regenerating,,8
12,feature.Seral.CWHvm_FDC_HW_L.young,,9
12,feature.Seral.immature,,172
12,feature.Seral.mature,,173
12,feature.Seral.overmature,,7
12,feature.Seral.regenerating,,8
12,feature.Seral.young,,9
12,feature.SpeciesProp.managed.CW,,54
12,feature.SpeciesProp.managed.FDC,,55
12,feature.SpeciesProp.managed.HW,,56
12,feature.StemsPerHa.managed.CWHvm_FDC_HW_L,,57
12,feature.Yield.managed.CW,,181
12,feature.Yield.managed.FDC,,182
12,feature.Yield.managed.HW,,183
12,feature.Yield.managed.Total,,184
13,feature.Area.og1.CWHvm_CW_HW_M,,198
13,feature.Area.og1.total,,198
13,feature.Area.og2.CWHvm_CW_HW_M,,1
13,feature.Area.og2.total,,1
13,feature.Area.unmanaged,,2
13,feature.Height.unmanaged.CWHvm_CW_HW_M,,199
13,feature.QMD.unmanaged.CWHvm_CW_HW_M,,200
13,feature.Seral.CWHvm_CW_HW_M.immature,,149
13,feature.Seral.CWHvm_CW_HW_M.mature,,150
13,feature.Seral.CWHvm_CW_HW_M.overmature,,7
13,feature.Seral.CWHvm_CW_HW_M.regenerating,,8
13,feature.Seral.CWHvm_CW_HW_M.young,,9
13,feature.Seral.immature,,149
13,feature.Seral.mature,,150
13,feature.Seral.overmature,,7
13,feature.Seral.regenerating,,8
13,feature.Seral.young,,9
13,feature.StemsPerHa.unmanaged.CWHvm_CW_HW_M,,201
13,feature.Yield.unmanaged.Total,,202
14,feature.Area.og1.CWHvm_HW_FDC_H,,107
14,feature.Area.og1.total,,107
14,feature.Area.og2.CWHvm_HW_FDC_H,,1
14,feature.Area.og2.total,,1
14,feature.Area.unmanaged,,2
14,feature.Height.unmanaged.CWHvm_HW_FDC_H,,203
14,feature.QMD.unmanaged.CWHvm_HW_FDC_H,,204
14,feature.Seral.CWHvm_HW_FDC_H.immature,,5
14,feature.Seral.CWHvm_HW_FDC_H.mature,,6
14,feature.Seral.CWHvm_HW_FDC_H.overmature,,7
14,feature.Seral.CWHvm_HW_FDC_H.regenerating,,8
14,feature.Seral.CWHvm_HW_FDC_H.young,,9
14,feature.Seral.immature,,5
14,feature.Seral.mature,,6
14,feature.Seral.overmature,,7
14,feature.Seral.regenerating,,8
14,feature.Seral.young,,9
14,feature.SpeciesProp.unmanaged.CW,,12
14,feature.SpeciesProp.unmanaged.FDC,,10
14,feature.SpeciesProp.unmanaged.HW,,11
14,feature.StemsPerHa.unmanaged.CWHvm_HW_FDC_H,,205
14,feature.Yield.unmanaged.CW,,206
14,feature.Yield.unmanaged.FDC,,207
14,feature.Yield.unmanaged.HW,,208
14,feature.Yield.unmanaged.Total,,209
15,feature.Area.managed,,2
15,feature.Area.og1.CWHvm_HW_FDC_H,,107
15,feature.Area.og1.total,,107
15,feature.Area.og2.CWHvm_HW_FDC_H,,1
15,feature.Area.og2.total,,1
15,feature.Height.managed.CWHvm_HW_FDC_H,,210
15,feature.QMD.managed.CWHvm_HW_FDC_H,,211
15,feature.Seral.CWHvm_HW_FDC_H.immature,,5
15,feature.Seral.CWHvm_HW_FDC_H.mature,,6
15,feature.Seral.CWHvm_HW_FDC_H.overmature,,7
15,feature.Seral.CWHvm_HW_FDC_H.regenerating,,8
15,feature.Seral.CWHvm_HW_FDC_H.young,,9
15,feature.Seral.immature,,5
15,feature.Seral.mature,,6
15,feature.Seral.overmature,,7
15,feature.Seral.regenerating,,8
15,feature.Seral.young,,9
15,feature.SpeciesProp.managed.CW,,12
15,feature.SpeciesProp.managed.FDC,,10
15,feature.SpeciesProp.managed.HW,,160
15,feature.StemsPerHa.managed.CWHvm_HW_FDC_H,,57
15,feature.Yield.managed.CW,,212
15,feature.Yield.managed.FDC,,213
15,feature.Yield.managed.HW,,214
15,feature.Yield.managed.Total,,215
16,feature.Area.managed,,2
16,feature.Area.og1.CWHvm_HW_FDC_L,,107
16,feature.Area.og1.total,,107
16,feature.Area.og2.CWHvm_HW_FDC_L,,1
16,feature.Area.og2.total,,1
16,feature.Height.managed.CWHvm_HW_FDC_L,,222
16,feature.QMD.managed.CWHvm_HW_FDC_L,,223
16,feature.Seral.CWHvm_HW_FDC_L.immature,,172
16,feature.Seral.CWHvm_HW_FDC_L.mature,,173
16,feature.Seral.CWHvm_HW_FDC_L.overmature,,7
16,feature.Seral.CWHvm_HW_FDC_L.regenerating,,8
16,feature.Seral.CWHvm_HW_FDC_L.young,,9
16,feature.Seral.immature,,172
16,feature.Seral.mature,,173
16,feature.Seral.overmature,,7
16,feature.Seral.regenerating,,8
16,feature.Seral.young,,9
16,feature.SpeciesProp.managed.CW,,12
16,feature.SpeciesProp.managed.FDC,,10
16,feature.SpeciesProp.managed.HW,,160
16,feature.StemsPerHa.managed.CWHvm_HW_FDC_L,,57
16,feature.Yield.managed.CW,,224
16,feature.Yield.managed.FDC,,225
16,feature.Yield.managed.HW,,226
16,feature.Yield.managed.Total,,227
17,feature.Area.og1.CWHvm_FDC_HW_M,,107
17,feature.Area.og1.total,,107
17,feature.Area.og2.CWHvm_FDC_HW_M,,1
17,feature.Area.og2.total,,1
17,feature.Area.unmanaged,,2
17,feature.Height.unmanaged.CWHvm_FDC_HW_M,,236
17,feature.QMD.unmanaged.CWHvm_FDC_HW_M,,237
17,feature.Seral.CWHvm_FDC_HW_M.immature,,238
17,feature.Seral.CWHvm_FDC_HW_M.mature,,239
17,feature.Seral.CWHvm_FDC_HW_M.overmature,,7
17,feature.Seral.CWHvm_FDC_HW_M.regenerating,,8
17,feature.Seral.CWHvm_FDC_HW_M.young,,9
17,feature.Seral.immature,,238
17,feature.Seral.mature,,239
17,feature.Seral.overmature,,7
17,feature.Seral.regenerating,,8
17,feature.Seral.young,,9
17,feature.SpeciesProp.unmanaged.CW,,54
17,feature.SpeciesProp.unmanaged.FDC,,55
17,feature.SpeciesProp.unmanaged.HW,,56
17,feature.StemsPerHa.unmanaged.CWHvm_FDC_HW_M,,240
17,feature.Yield.unmanaged.CW,,241
17,feature.Yield.unmanaged.FDC,,242
17,feature.Yield.unmanaged.HW,,243
17,feature.Yield.unmanaged.Total,,244
18,feature.Area.managed,,2
18,feature.Area.og1.CWHvm_FDC_HW_M,,107
18,feature.Area.og1.total,,107
18,feature.Area.og2.CWHvm_FDC_HW_M,,1
18,feature.Area.og2.total,,1
18,feature.Height.managed.CWHvm_FDC_HW_M,,245
18,feature.QMD.managed.CWHvm_FDC_HW_M,,246
18,feature.Seral.CWHvm_FDC_HW_M.immature,,238
18,feature.Seral.CWHvm_FDC_HW_M.mature,,239
18,feature.Seral.CWHvm_FDC_HW_M.overmature,,7
18,feature.Seral.CWHvm_FDC_HW_M.regenerating,,8
18,feature.Seral.CWHvm_FDC_HW_M.young,,9
18,feature.Seral.immature,,238
18,feature.Seral.mature,,239
18,feature.Seral.overmature,,7
18,feature.Seral.regenerating,,8
18,feature.Seral.young,,9
18,feature.SpeciesProp.managed.CW,,54
18,feature.SpeciesProp.managed.FDC,,55
18,feature.SpeciesProp.managed.HW,,56
18,feature.StemsPerHa.managed.CWHvm_FDC_HW_M,,57
18,feature.Yield.managed.CW,,247
18,feature.Yield.managed.FDC,,248
18,feature.Yield.managed.HW,,249
18,feature.Yield.managed.Total,,250
19,feature.Area.og1.CWHvm_FDC_HW_M,,107
19,feature.Area.og1.total,,107
19,feature.Area.og2.CWHvm_FDC_HW_M,,1
19,feature.Area.og2.total,,1
19,feature.Area.unmanaged,,2
19,feature.Height.unmanaged.CWHvm_FDC_HW_M,,264
19,feature.QMD.unmanaged.CWHvm_FDC_HW_M,,265
19,feature.Seral.CWHvm_FDC_HW_M.immature,,238
19,feature.Seral.CWHvm_FDC_HW_M.mature,,239
19,feature.Seral.CWHvm_FDC_HW_M.overmature,,7
19,feature.Seral.CWHvm_FDC_HW_M.regenerating,,8
19,feature.Seral.CWHvm_FDC_HW_M.young,,9
19,feature.Seral.immature,,238
19,feature.Seral.mature,,239
19,feature.Seral.overmature,,7
19,feature.Seral.regenerating,,8
19,feature.Seral.young,,9
19,feature.SpeciesProp.unmanaged.CW,,54
19,feature.SpeciesProp.unmanaged.FDC,,55
19,feature.SpeciesProp.unmanaged.HW,,56
19,feature.StemsPerHa.unmanaged.CWHvm_FDC_HW_M,,240
19,feature.Yield.unmanaged.CW,,266
19,feature.Yield.unmanaged.FDC,,267
19,feature.Yield.unmanaged.HW,,268
19,feature.Yield.unmanaged.Total,,269
20,feature.Area.managed,,2
20,feature.Area.og1.CWHvm_FDC_HW_M,,107
20,feature.Area.og1.total,,107
20,feature.Area.og2.CWHvm_FDC_HW_M,,1
20,feature.Area.og2.total,,1
20,feature.Height.managed.CWHvm_FDC_HW_M,,270
20,feature.QMD.managed.CWHvm_FDC_HW_M,,271
20,feature.Seral.CWHvm_FDC_HW_M.immature,,238
20,feature.Seral.CWHvm_FDC_HW_M.mature,,239
20,feature.Seral.CWHvm_FDC_HW_M.overmature,,7
20,feature.Seral.CWHvm_FDC_HW_M.regenerating,,8
20,feature.Seral.CWHvm_FDC_HW_M.young,,9
20,feature.Seral.immature,,238
20,feature.Seral.mature,,239
20,feature.Seral.overmature,,7
20,feature.Seral.regenerating,,8
20,feature.Seral.young,,9
20,feature.SpeciesProp.managed.CW,,272
20,feature.SpeciesProp.managed.FDC,,273
20,feature.SpeciesProp.managed.HW,,56
20,feature.StemsPerHa.managed.CWHvm_FDC_HW_M,,57
20,feature.Yield.managed.CW,,274
20,feature.Yield.managed.FDC,,275
20,feature.Yield.managed.HW,,276
20,feature.Yield.managed.Total,,277
21,feature.Area.og1.CWHvm_HW_CW_H,,285
21,feature.Area.og1.total,,285
21,feature.Area.og2.CWHvm_HW_CW_H,,1
21,feature.Area.og2.total,,1
21,feature.Area.unmanaged,,2
21,feature.Height.unmanaged.CWHvm_HW_CW_H,,286
21,feature.QMD.unmanaged.CWHvm_HW_CW_H,,287
21,feature.Seral.CWHvm_HW_CW_H.immature,,172
21,feature.Seral.CWHvm_HW_CW_H.mature,,173
21,feature.Seral.CWHvm_HW_CW_H.overmature,,7
21,feature.Seral.CWHvm_HW_CW_H.regenerating,,8
21,feature.Seral.CWHvm_HW_CW_H.young,,9
21,feature.Seral.immature,,172
21,feature.Seral.mature,,173
21,feature.Seral.overmature,,7
21,feature.Seral.regenerating,,8
21,feature.Seral.young,,9
21,feature.StemsPerHa.unmanaged.CWHvm_HW_CW_H,,288
21,feature.Yield.unmanaged.Total,,289
22,feature.Area.managed,,2
22,feature.Area.og1.CWHvm_HW_CW_H,,285
22,feature.Area.og1.total,,285
22,feature.Area.og2.CWHvm_HW_CW_H,,1
22,feature.Area.og2.total,,1
22,feature.Height.managed.CWHvm_HW_CW_H,,290
22,feature.QMD.managed.CWHvm_HW_CW_H,,291
22,feature.Seral.CWHvm_HW_CW_H.immature,,172
22,feature.Seral.CWHvm_HW_CW_H.mature,,173
22,feature.Seral.CWHvm_HW_CW_H.overmature,,7
22,feature.Seral.CWHvm_HW_CW_H.regenerating,,8
22,feature.Seral.CWHvm_HW_CW_H.young,,9
22,feature.Seral.immature,,172
22,feature.Seral.mature,,173
22,feature.Seral.overmature,,7
22,feature.Seral.regenerating,,8
22,feature.Seral.young,,9
22,feature.StemsPerHa.managed.CWHvm_HW_CW_H,,57
22,feature.Yield.managed.Total,,292
23,feature.Area.managed,,2
23,feature.Area.og1.CWHvm_HW_CW_H,,285
23,feature.Area.og1.total,,285
23,feature.Area.og2.CWHvm_HW_CW_H,,1
23,feature.Area.og2.total,,1
23,feature.Height.managed.CWHvm_HW_CW_H,,290
23,feature.QMD.managed.CWHvm_HW_CW_H,,291
23,feature.Seral.CWHvm_HW_CW_H.immature,,172
23,feature.Seral.CWHvm_HW_CW_H.mature,,173
23,feature.Seral.CWHvm_HW_CW_H.overmature,,7
23,feature.Seral.CWHvm_HW_CW_H.regenerating,,8
23,feature.Seral.CWHvm_HW_CW_H.young,,9
23,feature.Seral.immature,,172
23,feature.Seral.mature,,173
23,feature.Seral.overmature,,7
23,feature.Seral.regenerating,,8
23,feature.Seral.young,,9
23,feature.SpeciesProp.managed.CW,,134
23,feature.SpeciesProp.managed.FDC,,133
23,feature.SpeciesProp.managed.HW,,11
23,feature.StemsPerHa.managed.CWHvm_HW_CW_H,,57
23,feature.Yield.managed.CW,,295
23,feature.Yield.managed.FDC,,296
23,feature.Yield.managed.HW,,297
23,feature.Yield.managed.Total,,292
24,feature.Area.og1.CWHvm_CW_HW_M,,198
24,feature.Area.og1.total,,198
24,feature.Area.og2.CWHvm_CW_HW_M,,1
24,feature.Area.og2.total,,1
24,feature.Area.unmanaged,,2
24,feature.Height.unmanaged.CWHvm_CW_HW_M,,304
24,feature.QMD.unmanaged.CWHvm_CW_HW_M,,305
24,feature.Seral.CWHvm_CW_HW_M.immature,,149
24,feature.Seral.CWHvm_CW_HW_M.mature,,150
24,feature.Seral.CWHvm_CW_HW_M.overmature,,7
24,feature.Seral.CWHvm_CW_HW_M.regenerating,,8
24,feature.Seral.CWHvm_CW_HW_M.young,,9
24,feature.Seral.immature,,149
24,feature.Seral.mature,,150
24,feature.Seral.overmature,,7
24,feature.Seral.regenerating,,8
24,feature.Seral.young,,9
24,feature.StemsPerHa.unmanaged.CWHvm_CW_HW_M,,306
24,feature.Yield.unmanaged.Total,,307
25,feature.Area.managed,,2
25,feature.Area.og1.CWHvm_CW_HW_M,,198
25,feature.Area.og1.total,,198
25,feature.Area.og2.CWHvm_CW_HW_M,,1
25,feature.Area.og2.total,,1
25,feature.Height.managed.CWHvm_CW_HW_M,,308
25,feature.QMD.managed.CWHvm_CW_HW_M,,309
25,feature.Seral.CWHvm_CW_HW_M.immature,,149
25,feature.Seral.CWHvm_CW_HW_M.mature,,150
25,feature.Seral.CWHvm_CW_HW_M.overmature,,7
25,feature.Seral.CWHvm_CW_HW_M.regenerating,,8
25,feature.Seral.CWHvm_CW_HW_M.young,,9
25,feature.Seral.immature,,149
25,feature.Seral.mature,,150
25,feature.Seral.overmature,,7
25,feature.Seral.regenerating,,8
25,feature.Seral.young,,9
25,feature.StemsPerHa.managed.CWHvm_CW_HW_M,,57
25,feature.Yield.managed.Total,,310
26,feature.Area.managed,,2
26,feature.Area.og1.CWHvm_CW_HW_M,,198
26,feature.Area.og1.total,,198
26,feature.Area.og2.CWHvm_CW_HW_M,,1
26,feature.Area.og2.total,,1
26,feature.Height.managed.CWHvm_CW_HW_M,,308
26,feature.QMD.managed.CWHvm_CW_HW_M,,309
26,feature.Seral.CWHvm_CW_HW_M.immature,,149
26,feature.Seral.CWHvm_CW_HW_M.mature,,150
26,feature.Seral.CWHvm_CW_HW_M.overmature,,7
26,feature.Seral.CWHvm_CW_HW_M.regenerating,,8
26,feature.Seral.CWHvm_CW_HW_M.young,,9
26,feature.Seral.immature,,149
26,feature.Seral.mature,,150
26,feature.Seral.overmature,,7
26,feature.Seral.regenerating,,8
26,feature.Seral.young,,9
26,feature.SpeciesProp.managed.CW,,12
